Timestamp,Pos_Xaxis,Pos_Yaxis,Pos_Zaxis,Or_Xaxis,Or_Yaxis,Or_Zaxis
11:30:11.960894,-0.997907694885702,-0.027813774981012417,0.20079335938055376,0.01040167646982819,0.10465061148331677,0.006779244934943875
11:30:11.981697,-0.9963366034141652,-0.02776697105415529,0.20417136148339587,0.010563486681488704,0.10514938158698763,0.00691201453358833
11:30:12.002523,-0.9947868641971418,-0.027728517284773276,0.2075367398137661,0.010625288457766485,0.10583603911922375,0.00699645951937755
11:30:12.023360,-0.9932185978942787,-0.027696027778325964,0.21092008105979543,0.010649080365635291,0.10671363878749934,0.007045427897787839
11:30:12.044193,-0.9916781662753629,-0.02767380778606307,0.21428085580127196,0.010754276514185443,0.10760561015120847,0.007116954707315095
11:30:12.065069,-0.9900974209424591,-0.027657717762550087,0.21765982677506612,0.010793460827936264,0.10831812952606726,0.007113036032111738
11:30:12.085860,-0.9884805328014261,-0.027652020761709688,0.22110041146574191,0.010746093927485644,0.10935806526405582,0.007008741262007094
11:30:12.106712,-0.9868815477514187,-0.027670647465566217,0.22457727596656196,0.010706265109791113,0.11067186723867953,0.006858434365771242
11:30:12.127547,-0.9852621943433422,-0.027704061375220246,0.22806490616244213,0.01072469175519004,0.1120136739989681,0.006714144156406358
11:30:12.148379,-0.983565686560319,-0.027706757385827476,0.23149218640105673,0.010692809125608108,0.11347635073987142,0.006778441235240536
11:30:12.169209,-0.9817529700021472,-0.027714555080042433,0.234970639965034,0.010794470098760549,0.11419294673117286,0.006724522788759499
11:30:12.190060,-0.9799658077145653,-0.02773515765229863,0.23840357592224756,0.010959677088933818,0.11533884662190944,0.006574629188990328
11:30:12.210872,-0.9781982326409598,-0.027736316125870086,0.24176831368504595,0.010850195399945774,0.11691327419292369,0.00664439062346186
11:30:12.231734,-0.9763800224196174,-0.027727869185788612,0.24509285916078324,0.010845628267257826,0.11812298177096466,0.0066336420583223985
11:30:12.252541,-0.974520165793072,-0.02771753675368667,0.24839132262925906,0.01088334264951239,0.11934921086137172,0.00658092740744235
11:30:12.273383,-0.9726885888139526,-0.02772727370302533,0.25172217590041474,0.010968506962180834,0.12070581367524269,0.0065321293986697285
11:30:12.294348,-0.9707776535869784,-0.027723694420846847,0.2549731311871038,0.01095622002269969,0.12214123094824277,0.006454281774494662
11:30:12.315183,-0.968803187974212,-0.02773122365571742,0.2581813605123995,0.010962299222851298,0.12370483397549145,0.006205126486853652
11:30:12.335863,-0.9668221303552412,-0.0277656121944417,0.26140054964510706,0.010946439949691982,0.12534095829886704,0.005981574133122545
11:30:12.356703,-0.9647653230899929,-0.027781093090549668,0.2645716156356552,0.010785848554381165,0.12685492283038802,0.005939317653929924
11:30:12.377539,-0.9627144499808883,-0.027793930758380752,0.2677003181327351,0.010657937081764567,0.12848857905233313,0.0057149502608203175
11:30:12.398388,-0.9606488241584439,-0.027816166979421537,0.2708608135801522,0.010651149053933506,0.12980955675726935,0.005655830483202249
11:30:12.419160,-0.9585079707898753,-0.027803773166682547,0.273943168795358,0.010422226953971641,0.13149889991742145,0.0057754802214502006
11:30:12.439999,-0.9563081904199409,-0.02782749911684497,0.27704337799931644,0.010303109319452811,0.13292247129758392,0.005635015652075646
11:30:12.460811,-0.9540832165552685,-0.02785067879263598,0.2800779946261895,0.010140406383885695,0.13441005895496536,0.005513369342055369
11:30:12.481655,-0.9518347393925396,-0.027865609884988752,0.28308826938139914,0.009891028127201804,0.1356791707533091,0.005268374742814296
11:30:12.502526,-0.9495585968249645,-0.02788763960168699,0.2861143592403536,0.009688266860522432,0.13707327640268827,0.005105693382216788
11:30:12.523322,-0.9471983925286735,-0.02787063549716374,0.28903235280710043,0.009664658964865671,0.13772191881600473,0.005142094718052186
11:30:12.544192,-0.9447482325999528,-0.02783627685814134,0.291747618294032,0.009756676385577633,0.13756672415037202,0.005147315612754025
11:30:12.565023,-0.9421154542597692,-0.02783586915718011,0.29389395344831026,0.00940960214494765,0.13597946669605088,0.004023344473003188
11:30:12.585892,-0.9392393148136507,-0.02785785564262817,0.29580298220667867,0.008716291123985809,0.13326185901658436,0.0021421810642469922
11:30:12.606628,-0.9361949527747615,-0.027888961912992834,0.29768436264504167,0.007774464637890002,0.1302663382416904,0.00011672532802471815
11:30:12.627401,-0.9331459551528527,-0.027864556147382303,0.29896427502055195,0.006334221186673145,0.12368399323591993,-0.004959265700307147
11:30:12.648234,-0.9299832118408319,-0.027803771669854583,0.2993709316980027,0.0040264834849445255,0.11400844965261099,-0.01166646515426327
11:30:12.669071,-0.9269034474340198,-0.027621684507890036,0.29887591215027015,0.002196947271562442,0.10073946584666399,-0.021317881972488652
11:30:12.689888,-0.9241811912684254,-0.027517588583867755,0.2974075211392525,0.0010920805244664785,0.08412729989202115,-0.037756582119838955
11:30:12.710759,-0.9212557900460286,-0.028040847907583988,0.2963709684648921,0.00035807197026993634,0.07575773060332981,-0.04493307250426601
11:30:12.731580,-0.9185852828966954,-0.028713905930097365,0.2955334938872358,-0.0003461717763629146,0.07223887186189842,-0.051974023783837135
11:30:12.752401,-0.9162233576102881,-0.029332235090978067,0.2948980818926268,-0.0014260637369534893,0.07248593970123714,-0.058446764197586334
11:30:12.773245,-0.9141638993052209,-0.029798136971715506,0.29462353755114506,-0.0026609428507676476,0.07498477349987694,-0.06350285976342532
11:30:12.794050,-0.9122727839357302,-0.030077025999148924,0.29474969620078956,-0.0038321442089254906,0.07833918870448596,-0.06712820043234813
11:30:12.814663,-0.9104010685852811,-0.03020907633223603,0.29519635773887004,-0.004874950207890321,0.08134908589554439,-0.06900542127074283
11:30:12.835487,-0.9083612316200674,-0.030314385086640753,0.29425755736896986,-0.0070983440539271,0.07580166359126544,-0.07133173915328891
11:30:12.855833,-0.9067691686577878,-0.030389945133152282,0.29084747037332065,-0.010328227228688487,0.06324444578795832,-0.07911593947687245
11:30:12.876537,-0.9047810240199397,-0.0304843033996698,0.28276247400347587,-0.014353671936669551,0.04756106886657305,-0.08880010035814825
11:30:12.896875,-0.902795329270859,-0.030578545393330273,0.27043617812484466,-0.01836461050674314,0.03189750222669794,-0.09843011367899202
11:30:12.917227,-0.9008124125799231,-0.03067265553906287,0.25387614995790825,-0.022359698664487754,0.01625925324405004,-0.10800288706258573
11:30:12.937557,-0.898832602517002,-0.030766618242789173,0.23309137477804667,-0.026337613736401092,0.0006517558769824426,-0.11751538573109646
11:30:12.957901,-0.8968562263692358,-0.030860417971309746,0.20809224414477243,-0.030297054850698585,-0.014919630404088228,-0.1269646328375813
11:30:12.978246,-0.8948836093754987,-0.030954039288636784,0.17889054212623462,-0.03423674312407316,-0.0304496216314827,-0.1363477097646828
11:30:12.998588,-0.8929150742413571,-0.031047466879014458,0.14549942967675106,-0.038155421834664076,-0.04593301030013377,-0.14566175639077475
11:30:13.018924,-0.8909509407667668,-0.031140685564588544,0.10793342723492769,-0.042051856581483436,-0.061364666273387346,-0.1549039713242153
11:30:13.039508,-0.8883510159850408,-0.03336557389916385,0.07066046150305914,-0.02235359678417829,-0.0581916470646652,-0.16350789120263015
11:30:13.059869,-0.8825473750869626,-0.03992859550351292,0.061525565035261395,0.015801356651190902,0.014109405138046574,-0.16014966049157622
11:30:13.080209,-0.8790598989040731,-0.04258057789626236,0.06322982300628256,0.012049475754834537,0.020531187536864042,-0.15154840310258286
11:30:13.100548,-0.8765972832263806,-0.04460198562652579,0.06309540956561452,0.007936536101612374,0.014423852045912178,-0.14324008480083258
11:30:13.120884,-0.8756006610463796,-0.04568410735055067,0.062249601159004735,0.004441714252926584,0.0043029514027365405,-0.13842476129354736
11:30:13.141203,-0.8757510941511167,-0.0454851205036926,0.06233234502546965,0.0029191978397613396,0.0028374780086809588,-0.13842290191632792
11:30:13.161531,-0.8758522667304629,-0.045343022933746535,0.06238627687891651,0.0019076610598444215,0.0018770785489197362,-0.13842117356120912
