Event,Timestamp,J0_position,J0_velocity,J0_Fx,J0_Fy,J0_Fz,J0_Mx,J0_My,J0_Mz,J0_torque,J1_position,J1_velocity,J1_Fx,J1_Fy,J1_Fz,J1_Mx,J1_My,J1_Mz,J1_torque,J2_position,J2_velocity,J2_Fx,J2_Fy,J2_Fz,J2_Mx,J2_My,J2_Mz,J2_torque,J3_position,J3_velocity,J3_Fx,J3_Fy,J3_Fz,Resultant Slip,Laplace Slip,J3_Mx,J3_My,J3_Mz,J3_torque,J4_position,J4_velocity,J4_Fx,J4_Fy,J4_Fz,J4_Mx,J4_My,J4_Mz,J4_torque,J5_position,J5_velocity,J5_Fx,J5_Fy,J5_Fz,J5_Mx,J5_My,J5_Mz,J5_torque,J6_position,J6_velocity,J6_Fx,J6_Fy,J6_Fz,J6_Mx,J6_My,J6_Mz,J6_torque,J7_position,J7_velocity,J7_Fx,J7_Fy,J7_Fz,J7_Mx,J7_My,J7_Mz,J7_torque,J8_position,J8_velocity,J8_Fx,J8_Fy,J8_Fz,J8_Mx,J8_My,J8_Mz,J8_torque,J9_position,J9_velocity,J9_Fx,J9_Fy,J9_Fz,J9_Mx,J9_My,J9_Mz,J9_torque,J10_position,J10_velocity,J10_Fx,J10_Fy,J10_Fz,J10_Mx,J10_My,J10_Mz,J10_torque,J11_position,J11_velocity,J11_Fx,J11_Fy,J11_Fz,J11_Mx,J11_My,J11_Mz,J11_torque,J12_position,J12_velocity,J12_Fx,J12_Fy,J12_Fz,J12_Mx,J12_My,J12_Mz,J12_torque,J13_position,J13_velocity,J13_Fx,J13_Fy,J13_Fz,J13_Mx,J13_My,J13_Mz,J13_torque,J14_position,J14_velocity,J14_Fx,J14_Fy,J14_Fz,J14_Mx,J14_My,J14_Mz,J14_torque,J15_position,J15_velocity,J15_Fx,J15_Fy,J15_Fz,J15_Mx,J15_My,J15_Mz,J15_torque,J16_position,J16_velocity,J16_Fx,J16_Fy,J16_Fz,J16_Mx,J16_My,J16_Mz,J16_torque,J17_position,J17_velocity,J17_Fx,J17_Fy,J17_Fz,J17_Mx,J17_My,J17_Mz,J17_torque,J18_position,J18_velocity,J18_Fx,J18_Fy,J18_Fz,J18_Mx,J18_My,J18_Mz,J18_torque,J19_position,J19_velocity,J19_Fx,J19_Fy,J19_Fz,J19_Mx,J19_My,J19_Mz,J19_torque
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.01627739,-0.005460693,-3.150980362,3.897028075,-29.43023919,-0.519117257,2.437510147,3.12E-17,0.210053965,0.631469336,0.000658542,14.96177223,3.886077476,-25.51549867,-0.49158253,1.39E-17,-0.099261001,2.486493252,0.499788498,0.036217074,25.73192476,3.825186649,-14.39722845,-0.202896973,2.78E-17,-0.22371638,1.631164288,0.257066181,-0.042958654,28.31637446,3.804667588,-7.182603153,29.45984294,0,0.001830777,4.16E-17,-0.230813143,0.654547738,0,0,16.01515002,1.690483202,-9.432964248,0.051190978,-0.115684934,-0.099022137,0,0.010632596,-0.004269885,-4.470062213,0.431194291,-25.55938435,-0.234702325,2.091344001,1.24E-16,0.003221641,0.685714507,0.068482153,12.83148624,0.421602171,-22.52026833,-0.178391938,0,-0.141680728,2.162233813,0.475550627,-0.290739787,22.0443952,0.368219883,-13.36556343,-0.076076988,2.78E-17,-0.198657102,1.433354964,0.215698482,0.35250627,24.35960401,0.351506974,-8.017091971,-0.01905949,6.94E-18,-0.20742291,0.585263471,0,0,7.590742382,0.572237355,-10.42701497,-0.031366289,0.162975701,-0.002818922,0,0.007707627,-0.001982787,-10.99641406,1.747246193,-0.57335823,-0.088523487,-0.41555759,-8.67E-17,0.167951617,0.710689385,-0.028900179,-7.862376533,1.738496498,-7.521343795,-0.155063203,1.39E-17,0.08813219,-0.237355786,0.668088709,0.095471499,-1.396991703,1.689759669,-10.06629839,-0.104784212,5.55E-17,0.029663689,0.158772635,0.316473896,-0.095966942,1.760323831,1.668070699,-9.598444313,-0.048011378,-1.67E-16,0.015483727,0.208250711,0,0,1.864007553,0.186059699,-9.717287413,-0.020496711,0.060497615,-0.002759075,0,1.561465432,0.014468415,61.06141667,13.34062654,-6.288023535,3.47E-18,10.49714864,-0.417613596,2.526491438,-0.049109922,-0.121879466,60.34306137,16.32917449,-6.064162299,-2.360417799,8.119227824,6.94E-17,0.248934546,0.010297485,0.033991951,60.39431996,16.40886105,-5.309533637,-2.072593134,-5.55E-17,0.225481039,7.051236747,0.025694952,-0.076043546,58.09883691,17.00501794,-3.379770287,-1.225595388,0,0.216519171,3.976471139,0,0,56.83584895,17.54423013,-2.951231411,-0.96310284,3.128388629,0.208591765,0
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.01627739,-0.005460693,-3.150980362,3.897028075,-29.43023919,-0.519117257,2.437510147,3.12E-17,0.210053965,0.631469336,0.000658542,14.96177223,3.886077476,-25.51549867,-0.49158253,1.39E-17,-0.099261001,2.486493252,0.499788498,0.036217074,25.73192476,3.825186649,-14.39722845,-0.202896973,2.78E-17,-0.22371638,1.631164288,0.257066181,-0.042958654,28.31637446,3.804667588,-7.182603153,29.45984294,0,0.001830777,4.16E-17,-0.230813143,0.654547738,0,0,16.01515002,1.690483202,-9.432964248,0.051190978,-0.115684934,-0.099022137,0,0.010632596,-0.004269885,-4.470062213,0.431194291,-25.55938435,-0.234702325,2.091344001,1.24E-16,0.003221641,0.685714507,0.068482153,12.83148624,0.421602171,-22.52026833,-0.178391938,0,-0.141680728,2.162233813,0.475550627,-0.290739787,22.0443952,0.368219883,-13.36556343,-0.076076988,2.78E-17,-0.198657102,1.433354964,0.215698482,0.35250627,24.35960401,0.351506974,-8.017091971,-0.01905949,6.94E-18,-0.20742291,0.585263471,0,0,7.590742382,0.572237355,-10.42701497,-0.031366289,0.162975701,-0.002818922,0,0.007707627,-0.001982787,-10.99641406,1.747246193,-0.57335823,-0.088523487,-0.41555759,-8.67E-17,0.167951617,0.710689385,-0.028900179,-7.862376533,1.738496498,-7.521343795,-0.155063203,1.39E-17,0.08813219,-0.237355786,0.668088709,0.095471499,-1.396991703,1.689759669,-10.06629839,-0.104784212,5.55E-17,0.029663689,0.158772635,0.316473896,-0.095966942,1.760323831,1.668070699,-9.598444313,-0.048011378,-1.67E-16,0.015483727,0.208250711,0,0,1.864007553,0.186059699,-9.717287413,-0.020496711,0.060497615,-0.002759075,0,1.561465432,0.014468415,61.06141667,13.34062654,-6.288023535,3.47E-18,10.49714864,-0.417613596,2.526491438,-0.049109922,-0.121879466,60.34306137,16.32917449,-6.064162299,-2.360417799,8.119227824,6.94E-17,0.248934546,0.010297485,0.033991951,60.39431996,16.40886105,-5.309533637,-2.072593134,-5.55E-17,0.225481039,7.051236747,0.025694952,-0.076043546,58.09883691,17.00501794,-3.379770287,-1.225595388,0,0.216519171,3.976471139,0,0,56.83584895,17.54423013,-2.951231411,-0.96310284,3.128388629,0.208591765,0
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.01627739,-0.005460693,-3.150980362,3.897028075,-29.43023919,-0.519117257,2.437510147,3.12E-17,0.210053965,0.631469336,0.000658542,14.96177223,3.886077476,-25.51549867,-0.49158253,1.39E-17,-0.099261001,2.486493252,0.499788498,0.036217074,25.73192476,3.825186649,-14.39722845,-0.202896973,2.78E-17,-0.22371638,1.631164288,0.257066181,-0.042958654,28.31637446,3.804667588,-7.182603153,29.45984294,0.090177854,0.001830777,4.16E-17,-0.230813143,0.654547738,0,0,16.01515002,1.690483202,-9.432964248,0.051190978,-0.115684934,-0.099022137,0,0.010632596,-0.004269885,-4.470062213,0.431194291,-25.55938435,-0.234702325,2.091344001,1.24E-16,0.003221641,0.685714507,0.068482153,12.83148624,0.421602171,-22.52026833,-0.178391938,0,-0.141680728,2.162233813,0.475550627,-0.290739787,22.0443952,0.368219883,-13.36556343,-0.076076988,2.78E-17,-0.198657102,1.433354964,0.215698482,0.35250627,24.35960401,0.351506974,-8.017091971,-0.01905949,6.94E-18,-0.20742291,0.585263471,0,0,7.590742382,0.572237355,-10.42701497,-0.031366289,0.162975701,-0.002818922,0,0.007707627,-0.001982787,-10.99641406,1.747246193,-0.57335823,-0.088523487,-0.41555759,-8.67E-17,0.167951617,0.710689385,-0.028900179,-7.862376533,1.738496498,-7.521343795,-0.155063203,1.39E-17,0.08813219,-0.237355786,0.668088709,0.095471499,-1.396991703,1.689759669,-10.06629839,-0.104784212,5.55E-17,0.029663689,0.158772635,0.316473896,-0.095966942,1.760323831,1.668070699,-9.598444313,-0.048011378,-1.67E-16,0.015483727,0.208250711,0,0,1.864007553,0.186059699,-9.717287413,-0.020496711,0.060497615,-0.002759075,0,1.561465432,0.014468415,61.06141667,13.34062654,-6.288023535,3.47E-18,10.49714864,-0.417613596,2.526491438,-0.049109922,-0.121879466,60.34306137,16.32917449,-6.064162299,-2.360417799,8.119227824,6.94E-17,0.248934546,0.010297485,0.033991951,60.39431996,16.40886105,-5.309533637,-2.072593134,-5.55E-17,0.225481039,7.051236747,0.025694952,-0.076043546,58.09883691,17.00501794,-3.379770287,-1.225595388,0,0.216519171,3.976471139,0,0,56.83584895,17.54423013,-2.951231411,-0.96310284,3.128388629,0.208591765,0
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.01628882,0.002743135,-3.156285824,3.931111856,-29.52942682,-0.524254378,2.440466986,-6.42E-17,0.200816778,0.631508281,0.009346994,15.0163179,3.9227656,-25.59746495,-0.489788915,-6.94E-18,-0.10939858,2.489526606,0.499653513,-0.032396462,25.82028527,3.87654682,-14.43046736,-0.193964988,-2.78E-17,-0.230456733,1.630817086,0.257223531,0.037764025,28.39737027,3.86268744,-7.202272972,29.55002079,0,0.014317204,-2.78E-17,-0.234495559,0.651438135,0,0,15.79485715,1.563796276,-9.418765363,0.060253525,-0.112132778,-0.099547042,0,0.010642109,0.00228332,-3.522220394,0.490472312,-23.39013943,-0.20204371,2.061635542,2.04E-17,0.012485753,0.685364014,-0.084118382,12.20066301,0.483526999,-20.23412388,-0.158153716,6.94E-18,-0.113241066,2.116915126,0.476933238,0.331826798,20.42688599,0.44505743,-11.62218927,-0.067621457,-2.78E-17,-0.162115259,1.428095497,0.214147936,-0.372131077,22.70253858,0.434927505,-6.374958752,-0.015165223,-2.08E-16,-0.169261296,0.621707156,0,0,8.807520072,0.449989806,-8.30326224,-0.025704876,0.174359726,-0.004518491,0,0.007704421,-0.000769637,-11.46649674,1.531792247,-0.603487682,-0.081567387,-0.437504625,-1.91E-17,0.138209427,0.710835851,0.03515182,-8.194753107,1.525746952,-7.844343125,-0.133025601,0,0.067873104,-0.251711627,0.667550153,-0.12925321,-1.449655935,1.492242538,-10.48123883,-0.083382914,0,0.020730268,0.159494248,0.317137145,0.159179676,1.79509469,1.482385466,-10.03821511,-0.031694096,0,0.011444316,0.213570662,0,0,1.85306944,-0.348294302,-9.898277855,-0.016265026,0.06134041,-0.005208588,0,1.561434546,-0.007412823,61.68662667,12.84592998,-6.172952128,-5.20E-18,10.56058935,-0.414266978,2.46087225,-0.048816166,0.070501445,60.98572895,15.89536743,-5.947676625,-2.321296001,8.155440216,-1.11E-16,0.242030482,0.010231607,-0.015810517,61.03600649,15.98970854,-5.179696224,-2.040906581,2.78E-17,0.217959333,7.076076972,0.025817085,0.029312032,58.07504445,16.72105558,-3.36932179,-1.212949951,-8.88E-16,0.216057725,3.974318383,0,0,56.85209751,17.38620373,-2.945316438,-0.953025541,3.125682011,0.205996768,0
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.01628882,0.002743135,-3.156285824,3.931111856,-29.52942682,-0.524254378,2.440466986,-6.42E-17,0.200816778,0.631508281,0.009346994,15.0163179,3.9227656,-25.59746495,-0.489788915,-6.94E-18,-0.10939858,2.489526606,0.499653513,-0.032396462,25.82028527,3.87654682,-14.43046736,-0.193964988,-2.78E-17,-0.230456733,1.630817086,0.257223531,0.037764025,28.39737027,3.86268744,-7.202272972,29.55002079,0,0.014317204,-2.78E-17,-0.234495559,0.651438135,0,0,15.79485715,1.563796276,-9.418765363,0.060253525,-0.112132778,-0.099547042,0,0.010642109,0.00228332,-3.522220394,0.490472312,-23.39013943,-0.20204371,2.061635542,2.04E-17,0.012485753,0.685364014,-0.084118382,12.20066301,0.483526999,-20.23412388,-0.158153716,6.94E-18,-0.113241066,2.116915126,0.476933238,0.331826798,20.42688599,0.44505743,-11.62218927,-0.067621457,-2.78E-17,-0.162115259,1.428095497,0.214147936,-0.372131077,22.70253858,0.434927505,-6.374958752,-0.015165223,-2.08E-16,-0.169261296,0.621707156,0,0,8.807520072,0.449989806,-8.30326224,-0.025704876,0.174359726,-0.004518491,0,0.007704421,-0.000769637,-11.46649674,1.531792247,-0.603487682,-0.081567387,-0.437504625,-1.91E-17,0.138209427,0.710835851,0.03515182,-8.194753107,1.525746952,-7.844343125,-0.133025601,0,0.067873104,-0.251711627,0.667550153,-0.12925321,-1.449655935,1.492242538,-10.48123883,-0.083382914,0,0.020730268,0.159494248,0.317137145,0.159179676,1.79509469,1.482385466,-10.03821511,-0.031694096,0,0.011444316,0.213570662,0,0,1.85306944,-0.348294302,-9.898277855,-0.016265026,0.06134041,-0.005208588,0,1.561434546,-0.007412823,61.68662667,12.84592998,-6.172952128,-5.20E-18,10.56058935,-0.414266978,2.46087225,-0.048816166,0.070501445,60.98572895,15.89536743,-5.947676625,-2.321296001,8.155440216,-1.11E-16,0.242030482,0.010231607,-0.015810517,61.03600649,15.98970854,-5.179696224,-2.040906581,2.78E-17,0.217959333,7.076076972,0.025817085,0.029312032,58.07504445,16.72105558,-3.36932179,-1.212949951,-8.88E-16,0.216057725,3.974318383,0,0,56.85209751,17.38620373,-2.945316438,-0.953025541,3.125682011,0.205996768,0
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.01628882,0.002743135,-3.156285824,3.931111856,-29.52942682,-0.524254378,2.440466986,-6.42E-17,0.200816778,0.631508281,0.009346994,15.0163179,3.9227656,-25.59746495,-0.489788915,-6.94E-18,-0.10939858,2.489526606,0.499653513,-0.032396462,25.82028527,3.87654682,-14.43046736,-0.193964988,-2.78E-17,-0.230456733,1.630817086,0.257223531,0.037764025,28.39737027,3.86268744,-7.202272972,29.55002079,-0.331366954,0.014317204,-2.78E-17,-0.234495559,0.651438135,0,0,15.79485715,1.563796276,-9.418765363,0.060253525,-0.112132778,-0.099547042,0,0.010642109,0.00228332,-3.522220394,0.490472312,-23.39013943,-0.20204371,2.061635542,2.04E-17,0.012485753,0.685364014,-0.084118382,12.20066301,0.483526999,-20.23412388,-0.158153716,6.94E-18,-0.113241066,2.116915126,0.476933238,0.331826798,20.42688599,0.44505743,-11.62218927,-0.067621457,-2.78E-17,-0.162115259,1.428095497,0.214147936,-0.372131077,22.70253858,0.434927505,-6.374958752,-0.015165223,-2.08E-16,-0.169261296,0.621707156,0,0,8.807520072,0.449989806,-8.30326224,-0.025704876,0.174359726,-0.004518491,0,0.007704421,-0.000769637,-11.46649674,1.531792247,-0.603487682,-0.081567387,-0.437504625,-1.91E-17,0.138209427,0.710835851,0.03515182,-8.194753107,1.525746952,-7.844343125,-0.133025601,0,0.067873104,-0.251711627,0.667550153,-0.12925321,-1.449655935,1.492242538,-10.48123883,-0.083382914,0,0.020730268,0.159494248,0.317137145,0.159179676,1.79509469,1.482385466,-10.03821511,-0.031694096,0,0.011444316,0.213570662,0,0,1.85306944,-0.348294302,-9.898277855,-0.016265026,0.06134041,-0.005208588,0,1.561434546,-0.007412823,61.68662667,12.84592998,-6.172952128,-5.20E-18,10.56058935,-0.414266978,2.46087225,-0.048816166,0.070501445,60.98572895,15.89536743,-5.947676625,-2.321296001,8.155440216,-1.11E-16,0.242030482,0.010231607,-0.015810517,61.03600649,15.98970854,-5.179696224,-2.040906581,2.78E-17,0.217959333,7.076076972,0.025817085,0.029312032,58.07504445,16.72105558,-3.36932179,-1.212949951,-8.88E-16,0.216057725,3.974318383,0,0,56.85209751,17.38620373,-2.945316438,-0.953025541,3.125682011,0.205996768,0
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.016267062,-0.005221964,-2.911749539,3.8721973,-29.19090772,-0.514389688,2.441192996,1.73E-17,0.21112011,0.631359659,-0.035669453,15.01230105,3.862595318,-25.18219345,-0.488702032,0,-0.095859337,2.486299025,0.500263218,0.146329065,25.60968992,3.80937234,-14.09528386,-0.202722832,5.55E-17,-0.219763384,1.629332148,0.256609129,-0.147456548,28.13338137,3.792109598,-6.918272148,29.21865384,0,0.000536486,5.55E-17,-0.227068977,0.656735139,0,0,15.92215672,1.743160671,-9.201479661,0.051154017,-0.106992966,-0.096264826,0,0.010622526,-0.004700124,-4.463616597,0.785428502,-25.73166689,-0.260183256,2.097159038,7.20E-17,0.022836618,0.685695132,0.079468477,12.94185663,0.77716808,-22.65218706,-0.206028489,-6.94E-18,-0.13892232,2.1679883,0.475570804,-0.326984298,22.19876678,0.731355597,-13.44337764,-0.084424034,2.78E-17,-0.199905386,1.433060101,0.215714915,0.376075015,24.49283935,0.718061038,-8.097331944,-0.013202541,4.16E-17,-0.20742464,0.581383113,0,0,7.445975019,0.447695663,-10.59576338,-0.029849114,0.163313756,-0.00352567,0,0.007689761,-0.003518281,-10.98987714,1.419196229,-0.566391108,-0.072705335,-0.418291248,1.14E-16,0.137639356,0.710778316,-0.013808389,-7.863849884,1.411770227,-7.513743313,-0.127361512,6.94E-18,0.071981415,-0.240153471,0.667723269,0.041547659,-1.407494206,1.370556507,-10.07643536,-0.0865692,2.78E-17,0.023466345,0.156645254,0.3170456,-0.021970901,1.755264718,1.353409222,-9.622084644,-0.040257223,-2.78E-17,0.011493403,0.206837682,0,0,1.819659213,0.056337536,-9.632113664,-0.019220836,0.059760556,-0.003272441,0,1.561438512,0.00095191,61.40481454,13.02988832,-6.631271272,0,10.51928031,-0.416876429,2.487319678,-0.048631753,0.044259124,60.69764139,16.04625147,-6.410652979,-2.334760046,8.137880855,-8.33E-17,0.242935728,0.010252432,0.004997962,60.75280985,16.13280303,-5.650755161,-2.05180748,4.16E-17,0.219214088,7.063614536,0.02574256,-0.017885977,57.95250561,16.81823874,-3.786800481,-1.217559065,-4.44E-16,0.216278853,3.974459445,0,0,56.71812019,17.4220111,-3.366919318,-0.957011631,3.127969062,0.207289414,0
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.016267062,-0.005221964,-2.911749539,3.8721973,-29.19090772,-0.514389688,2.441192996,1.73E-17,0.21112011,0.631359659,-0.035669453,15.01230105,3.862595318,-25.18219345,-0.488702032,0,-0.095859337,2.486299025,0.500263218,0.146329065,25.60968992,3.80937234,-14.09528386,-0.202722832,5.55E-17,-0.219763384,1.629332148,0.256609129,-0.147456548,28.13338137,3.792109598,-6.918272148,29.21865384,0,0.000536486,5.55E-17,-0.227068977,0.656735139,0,0,15.92215672,1.743160671,-9.201479661,0.051154017,-0.106992966,-0.096264826,0,0.010622526,-0.004700124,-4.463616597,0.785428502,-25.73166689,-0.260183256,2.097159038,7.20E-17,0.022836618,0.685695132,0.079468477,12.94185663,0.77716808,-22.65218706,-0.206028489,-6.94E-18,-0.13892232,2.1679883,0.475570804,-0.326984298,22.19876678,0.731355597,-13.44337764,-0.084424034,2.78E-17,-0.199905386,1.433060101,0.215714915,0.376075015,24.49283935,0.718061038,-8.097331944,-0.013202541,4.16E-17,-0.20742464,0.581383113,0,0,7.445975019,0.447695663,-10.59576338,-0.029849114,0.163313756,-0.00352567,0,0.007689761,-0.003518281,-10.98987714,1.419196229,-0.566391108,-0.072705335,-0.418291248,1.14E-16,0.137639356,0.710778316,-0.013808389,-7.863849884,1.411770227,-7.513743313,-0.127361512,6.94E-18,0.071981415,-0.240153471,0.667723269,0.041547659,-1.407494206,1.370556507,-10.07643536,-0.0865692,2.78E-17,0.023466345,0.156645254,0.3170456,-0.021970901,1.755264718,1.353409222,-9.622084644,-0.040257223,-2.78E-17,0.011493403,0.206837682,0,0,1.819659213,0.056337536,-9.632113664,-0.019220836,0.059760556,-0.003272441,0,1.561438512,0.00095191,61.40481454,13.02988832,-6.631271272,0,10.51928031,-0.416876429,2.487319678,-0.048631753,0.044259124,60.69764139,16.04625147,-6.410652979,-2.334760046,8.137880855,-8.33E-17,0.242935728,0.010252432,0.004997962,60.75280985,16.13280303,-5.650755161,-2.05180748,4.16E-17,0.219214088,7.063614536,0.02574256,-0.017885977,57.95250561,16.81823874,-3.786800481,-1.217559065,-4.44E-16,0.216278853,3.974459445,0,0,56.71812019,17.4220111,-3.366919318,-0.957011631,3.127969062,0.207289414,0
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.016267062,-0.005221964,-2.911749539,3.8721973,-29.19090772,-0.514389688,2.441192996,1.73E-17,0.21112011,0.631359659,-0.035669453,15.01230105,3.862595318,-25.18219345,-0.488702032,0,-0.095859337,2.486299025,0.500263218,0.146329065,25.60968992,3.80937234,-14.09528386,-0.202722832,5.55E-17,-0.219763384,1.629332148,0.256609129,-0.147456548,28.13338137,3.792109598,-6.918272148,29.21865384,0.310742283,0.000536486,5.55E-17,-0.227068977,0.656735139,0,0,15.92215672,1.743160671,-9.201479661,0.051154017,-0.106992966,-0.096264826,0,0.010622526,-0.004700124,-4.463616597,0.785428502,-25.73166689,-0.260183256,2.097159038,7.20E-17,0.022836618,0.685695132,0.079468477,12.94185663,0.77716808,-22.65218706,-0.206028489,-6.94E-18,-0.13892232,2.1679883,0.475570804,-0.326984298,22.19876678,0.731355597,-13.44337764,-0.084424034,2.78E-17,-0.199905386,1.433060101,0.215714915,0.376075015,24.49283935,0.718061038,-8.097331944,-0.013202541,4.16E-17,-0.20742464,0.581383113,0,0,7.445975019,0.447695663,-10.59576338,-0.029849114,0.163313756,-0.00352567,0,0.007689761,-0.003518281,-10.98987714,1.419196229,-0.566391108,-0.072705335,-0.418291248,1.14E-16,0.137639356,0.710778316,-0.013808389,-7.863849884,1.411770227,-7.513743313,-0.127361512,6.94E-18,0.071981415,-0.240153471,0.667723269,0.041547659,-1.407494206,1.370556507,-10.07643536,-0.0865692,2.78E-17,0.023466345,0.156645254,0.3170456,-0.021970901,1.755264718,1.353409222,-9.622084644,-0.040257223,-2.78E-17,0.011493403,0.206837682,0,0,1.819659213,0.056337536,-9.632113664,-0.019220836,0.059760556,-0.003272441,0,1.561438512,0.00095191,61.40481454,13.02988832,-6.631271272,0,10.51928031,-0.416876429,2.487319678,-0.048631753,0.044259124,60.69764139,16.04625147,-6.410652979,-2.334760046,8.137880855,-8.33E-17,0.242935728,0.010252432,0.004997962,60.75280985,16.13280303,-5.650755161,-2.05180748,4.16E-17,0.219214088,7.063614536,0.02574256,-0.017885977,57.95250561,16.81823874,-3.786800481,-1.217559065,-4.44E-16,0.216278853,3.974459445,0,0,56.71812019,17.4220111,-3.366919318,-0.957011631,3.127969062,0.207289414,0
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.016263629,-0.000823748,-3.112435517,4.022199654,-29.50832081,-0.530256257,2.443466584,-2.95E-17,0.214482316,0.631477851,0.02836619,15.03778135,4.013596383,-25.55533443,-0.501509117,-6.94E-18,-0.100977214,2.491781435,0.499832213,-0.103441055,25.83008092,3.965955349,-14.36318268,-0.203938263,0,-0.226464218,1.631204135,0.257097966,0.117320905,28.3759143,3.951109662,-7.154121557,29.52939612,0,0.006836318,-1.80E-16,-0.232309521,0.652104304,0,0,15.76127808,1.688982428,-9.391571549,0.057265554,-0.109791883,-0.097772643,0,0.010617227,-0.001271727,-3.582325013,0.730561454,-23.26018951,-0.214635674,2.049893119,-9.41E-17,0.028440568,0.685603743,-0.021933381,12.07223311,0.723367219,-20.17131626,-0.174959829,-6.94E-18,-0.10637248,2.106143377,0.475911854,0.081852212,20.28666019,0.683522112,-11.62018108,-0.074246711,0,-0.157807187,1.423818637,0.215353022,-0.086854237,22.55747751,0.672187598,-6.406965518,-0.013651916,-1.11E-16,-0.164520938,0.623369753,0,0,8.876841519,0.399501302,-8.297502295,-0.024723515,0.173653982,-0.005370497,0,0.007690756,0.00023875,-11.40423503,1.671993252,-0.579624066,-0.087992418,-0.438561558,-8.67E-18,0.15727418,0.710864657,0.020721835,-8.162195289,1.665701466,-7.786242805,-0.148597746,0,0.079612977,-0.253794014,0.667384991,-0.081186679,-1.463334137,1.630836056,-10.41357303,-0.096953755,-2.78E-17,0.024988574,0.155769865,0.317530383,0.116347919,1.772371862,1.618058086,-9.968146714,-0.040949349,5.55E-17,0.012871525,0.209869799,0,0,1.779548834,-0.115794075,-9.856617717,-0.018181921,0.060472965,-0.003989234,0,1.561491707,0.012766852,61.07210704,13.12174989,-6.423506647,5.72E-17,10.4899174,-0.414327684,2.494229419,-0.049116659,-0.116377399,60.36601187,16.11204432,-6.196454799,-2.33640257,8.116144331,3.82E-17,0.246350056,0.010345799,0.022407898,60.41899228,16.19609907,-5.435119239,-2.052357431,1.39E-17,0.222694159,7.047744724,0.025566077,-0.042355902,58.04036219,16.82230794,-3.528351376,-1.215238953,4.58E-16,0.214722314,3.972602241,0,0,56.79026102,17.40072432,-3.097121195,-0.954964465,3.125067396,0.206106771,0
STEADY_AFTER_FINISHED_GRASPING,27:44.7,0.016263629,-0.000823748,-3.112435517,4.022199654,-29.50832081,-0.530256257,2.443466584,-2.95E-17,0.214482316,0.631477851,0.02836619,15.03778135,4.013596383,-25.55533443,-0.501509117,-6.94E-18,-0.100977214,2.491781435,0.499832213,-0.103441055,25.83008092,3.965955349,-14.36318268,-0.203938263,0,-0.226464218,1.631204135,0.257097966,0.117320905,28.3759143,3.951109662,-7.154121557,29.52939612,0,0.006836318,-1.80E-16,-0.232309521,0.652104304,0,0,15.76127808,1.688982428,-9.391571549,0.057265554,-0.109791883,-0.097772643,0,0.010617227,-0.001271727,-3.582325013,0.730561454,-23.26018951,-0.214635674,2.049893119,-9.41E-17,0.028440568,0.685603743,-0.021933381,12.07223311,0.723367219,-20.17131626,-0.174959829,-6.94E-18,-0.10637248,2.106143377,0.475911854,0.081852212,20.28666019,0.683522112,-11.62018108,-0.074246711,0,-0.157807187,1.423818637,0.215353022,-0.086854237,22.55747751,0.672187598,-6.406965518,-0.013651916,-1.11E-16,-0.164520938,0.623369753,0,0,8.876841519,0.399501302,-8.297502295,-0.024723515,0.173653982,-0.005370497,0,0.007690756,0.00023875,-11.40423503,1.671993252,-0.579624066,-0.087992418,-0.438561558,-8.67E-18,0.15727418,0.710864657,0.020721835,-8.162195289,1.665701466,-7.786242805,-0.148597746,0,0.079612977,-0.253794014,0.667384991,-0.081186679,-1.463334137,1.630836056,-10.41357303,-0.096953755,-2.78E-17,0.024988574,0.155769865,0.317530383,0.116347919,1.772371862,1.618058086,-9.968146714,-0.040949349,5.55E-17,0.012871525,0.209869799,0,0,1.779548834,-0.115794075,-9.856617717,-0.018181921,0.060472965,-0.003989234,0,1.561491707,0.012766852,61.07210704,13.12174989,-6.423506647,5.72E-17,10.4899174,-0.414327684,2.494229419,-0.049116659,-0.116377399,60.36601187,16.11204432,-6.196454799,-2.33640257,8.116144331,3.82E-17,0.246350056,0.010345799,0.022407898,60.41899228,16.19609907,-5.435119239,-2.052357431,1.39E-17,0.222694159,7.047744724,0.025566077,-0.042355902,58.04036219,16.82230794,-3.528351376,-1.215238953,4.58E-16,0.214722314,3.972602241,0,0,56.79026102,17.40072432,-3.097121195,-0.954964465,3.125067396,0.206106771,0
